length,metric,model,seed,task,value
8,state_accuracy,cot_true,3,mod3,1.0
8,final_answer_accuracy,cot_true,3,mod3,1.0
8,transition_consistency,cot_true,3,mod3,1.0
9,state_accuracy,cot_true,3,mod3,1.0
9,final_answer_accuracy,cot_true,3,mod3,1.0
9,transition_consistency,cot_true,3,mod3,1.0
10,state_accuracy,cot_true,3,mod3,1.0
10,final_answer_accuracy,cot_true,3,mod3,1.0
10,transition_consistency,cot_true,3,mod3,1.0
11,state_accuracy,cot_true,3,mod3,1.0
11,final_answer_accuracy,cot_true,3,mod3,1.0
11,transition_consistency,cot_true,3,mod3,1.0
12,state_accuracy,cot_true,3,mod3,1.0
12,final_answer_accuracy,cot_true,3,mod3,1.0
12,transition_consistency,cot_true,3,mod3,1.0
13,state_accuracy,cot_true,3,mod3,1.0
13,final_answer_accuracy,cot_true,3,mod3,1.0
13,transition_consistency,cot_true,3,mod3,1.0
14,state_accuracy,cot_true,3,mod3,1.0
14,final_answer_accuracy,cot_true,3,mod3,1.0
14,transition_consistency,cot_true,3,mod3,1.0
15,state_accuracy,cot_true,3,mod3,1.0
15,final_answer_accuracy,cot_true,3,mod3,1.0
15,transition_consistency,cot_true,3,mod3,1.0
16,state_accuracy,cot_true,3,mod3,1.0
16,final_answer_accuracy,cot_true,3,mod3,1.0
16,transition_consistency,cot_true,3,mod3,1.0
17,state_accuracy,cot_true,3,mod3,1.0
17,final_answer_accuracy,cot_true,3,mod3,1.0
17,transition_consistency,cot_true,3,mod3,1.0
18,state_accuracy,cot_true,3,mod3,1.0
18,final_answer_accuracy,cot_true,3,mod3,1.0
18,transition_consistency,cot_true,3,mod3,1.0
19,state_accuracy,cot_true,3,mod3,1.0
19,final_answer_accuracy,cot_true,3,mod3,1.0
19,transition_consistency,cot_true,3,mod3,1.0
20,state_accuracy,cot_true,3,mod3,1.0
20,final_answer_accuracy,cot_true,3,mod3,1.0
20,transition_consistency,cot_true,3,mod3,1.0
21,state_accuracy,cot_true,3,mod3,1.0
21,final_answer_accuracy,cot_true,3,mod3,1.0
21,transition_consistency,cot_true,3,mod3,1.0
22,state_accuracy,cot_true,3,mod3,1.0
22,final_answer_accuracy,cot_true,3,mod3,1.0
22,transition_consistency,cot_true,3,mod3,1.0
23,state_accuracy,cot_true,3,mod3,1.0
23,final_answer_accuracy,cot_true,3,mod3,1.0
23,transition_consistency,cot_true,3,mod3,1.0
24,state_accuracy,cot_true,3,mod3,1.0
24,final_answer_accuracy,cot_true,3,mod3,1.0
24,transition_consistency,cot_true,3,mod3,1.0
25,state_accuracy,cot_true,3,mod3,1.0
25,final_answer_accuracy,cot_true,3,mod3,1.0
25,transition_consistency,cot_true,3,mod3,1.0
26,state_accuracy,cot_true,3,mod3,1.0
26,final_answer_accuracy,cot_true,3,mod3,1.0
26,transition_consistency,cot_true,3,mod3,1.0
27,state_accuracy,cot_true,3,mod3,1.0
27,final_answer_accuracy,cot_true,3,mod3,1.0
27,transition_consistency,cot_true,3,mod3,1.0
28,state_accuracy,cot_true,3,mod3,1.0
28,final_answer_accuracy,cot_true,3,mod3,1.0
28,transition_consistency,cot_true,3,mod3,1.0
29,state_accuracy,cot_true,3,mod3,1.0
29,final_answer_accuracy,cot_true,3,mod3,1.0
29,transition_consistency,cot_true,3,mod3,1.0
30,state_accuracy,cot_true,3,mod3,1.0
30,final_answer_accuracy,cot_true,3,mod3,1.0
30,transition_consistency,cot_true,3,mod3,1.0
31,state_accuracy,cot_true,3,mod3,1.0
31,final_answer_accuracy,cot_true,3,mod3,1.0
31,transition_consistency,cot_true,3,mod3,1.0
32,state_accuracy,cot_true,3,mod3,1.0
32,final_answer_accuracy,cot_true,3,mod3,1.0
32,transition_consistency,cot_true,3,mod3,1.0
33,state_accuracy,cot_true,3,mod3,0.9876767676767677
33,final_answer_accuracy,cot_true,3,mod3,0.5966666666666667
33,transition_consistency,cot_true,3,mod3,0.9875757575757576
34,state_accuracy,cot_true,3,mod3,0.9650980392156863
34,final_answer_accuracy,cot_true,3,mod3,0.23
34,transition_consistency,cot_true,3,mod3,0.9706862745098039
35,state_accuracy,cot_true,3,mod3,0.9476190476190476
35,final_answer_accuracy,cot_true,3,mod3,0.26666666666666666
35,transition_consistency,cot_true,3,mod3,0.9588571428571429
36,state_accuracy,cot_true,3,mod3,0.9289814814814815
36,final_answer_accuracy,cot_true,3,mod3,0.2633333333333333
36,transition_consistency,cot_true,3,mod3,0.9445370370370371
37,state_accuracy,cot_true,3,mod3,0.915045045045045
37,final_answer_accuracy,cot_true,3,mod3,0.31
37,transition_consistency,cot_true,3,mod3,0.9327027027027027
38,state_accuracy,cot_true,3,mod3,0.8981578947368422
38,final_answer_accuracy,cot_true,3,mod3,0.32
38,transition_consistency,cot_true,3,mod3,0.9194736842105263
39,state_accuracy,cot_true,3,mod3,0.8822222222222222
39,final_answer_accuracy,cot_true,3,mod3,0.25333333333333335
39,transition_consistency,cot_true,3,mod3,0.9085470085470085
40,state_accuracy,cot_true,3,mod3,0.86975
40,final_answer_accuracy,cot_true,3,mod3,0.30666666666666664
40,transition_consistency,cot_true,3,mod3,0.8945
41,state_accuracy,cot_true,3,mod3,0.8539837398373984
41,final_answer_accuracy,cot_true,3,mod3,0.35333333333333333
41,transition_consistency,cot_true,3,mod3,0.8826016260162601
42,state_accuracy,cot_true,3,mod3,0.8447619047619047
42,final_answer_accuracy,cot_true,3,mod3,0.35
42,transition_consistency,cot_true,3,mod3,0.8753968253968254
43,state_accuracy,cot_true,3,mod3,0.8289922480620155
43,final_answer_accuracy,cot_true,3,mod3,0.33666666666666667
43,transition_consistency,cot_true,3,mod3,0.8651937984496124
44,state_accuracy,cot_true,3,mod3,0.8185606060606061
44,final_answer_accuracy,cot_true,3,mod3,0.34
44,transition_consistency,cot_true,3,mod3,0.8525757575757575
45,state_accuracy,cot_true,3,mod3,0.81
45,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
45,transition_consistency,cot_true,3,mod3,0.8474814814814815
46,state_accuracy,cot_true,3,mod3,0.7961594202898551
46,final_answer_accuracy,cot_true,3,mod3,0.3
46,transition_consistency,cot_true,3,mod3,0.8396376811594203
47,state_accuracy,cot_true,3,mod3,0.7888652482269504
47,final_answer_accuracy,cot_true,3,mod3,0.32666666666666666
47,transition_consistency,cot_true,3,mod3,0.8326241134751773
48,state_accuracy,cot_true,3,mod3,0.7805555555555556
48,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
48,transition_consistency,cot_true,3,mod3,0.823125
49,state_accuracy,cot_true,3,mod3,0.7717006802721088
49,final_answer_accuracy,cot_true,3,mod3,0.3333333333333333
49,transition_consistency,cot_true,3,mod3,0.8171428571428572
50,state_accuracy,cot_true,3,mod3,0.7613333333333333
50,final_answer_accuracy,cot_true,3,mod3,0.29333333333333333
50,transition_consistency,cot_true,3,mod3,0.8054
51,state_accuracy,cot_true,3,mod3,0.7566666666666667
51,final_answer_accuracy,cot_true,3,mod3,0.37
51,transition_consistency,cot_true,3,mod3,0.8049019607843138
52,state_accuracy,cot_true,3,mod3,0.7476282051282052
52,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
52,transition_consistency,cot_true,3,mod3,0.7941666666666667
53,state_accuracy,cot_true,3,mod3,0.7387421383647799
53,final_answer_accuracy,cot_true,3,mod3,0.3566666666666667
53,transition_consistency,cot_true,3,mod3,0.7898742138364779
54,state_accuracy,cot_true,3,mod3,0.7279629629629629
54,final_answer_accuracy,cot_true,3,mod3,0.28
54,transition_consistency,cot_true,3,mod3,0.7772222222222223
55,state_accuracy,cot_true,3,mod3,0.7221212121212122
55,final_answer_accuracy,cot_true,3,mod3,0.2866666666666667
55,transition_consistency,cot_true,3,mod3,0.7754545454545455
56,state_accuracy,cot_true,3,mod3,0.71625
56,final_answer_accuracy,cot_true,3,mod3,0.4066666666666667
56,transition_consistency,cot_true,3,mod3,0.7748214285714285
57,state_accuracy,cot_true,3,mod3,0.7086549707602339
57,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
57,transition_consistency,cot_true,3,mod3,0.764327485380117
58,state_accuracy,cot_true,3,mod3,0.7020114942528736
58,final_answer_accuracy,cot_true,3,mod3,0.3466666666666667
58,transition_consistency,cot_true,3,mod3,0.7551149425287357
59,state_accuracy,cot_true,3,mod3,0.6931638418079096
59,final_answer_accuracy,cot_true,3,mod3,0.33
59,transition_consistency,cot_true,3,mod3,0.7566666666666667
60,state_accuracy,cot_true,3,mod3,0.6902777777777778
60,final_answer_accuracy,cot_true,3,mod3,0.37666666666666665
60,transition_consistency,cot_true,3,mod3,0.7499444444444444
61,state_accuracy,cot_true,3,mod3,0.68
61,final_answer_accuracy,cot_true,3,mod3,0.34
61,transition_consistency,cot_true,3,mod3,0.7489617486338798
62,state_accuracy,cot_true,3,mod3,0.6813978494623656
62,final_answer_accuracy,cot_true,3,mod3,0.32
62,transition_consistency,cot_true,3,mod3,0.7387096774193549
63,state_accuracy,cot_true,3,mod3,0.6730158730158731
63,final_answer_accuracy,cot_true,3,mod3,0.2833333333333333
63,transition_consistency,cot_true,3,mod3,0.7371957671957672
64,state_accuracy,cot_true,3,mod3,0.66625
64,final_answer_accuracy,cot_true,3,mod3,0.39
64,transition_consistency,cot_true,3,mod3,0.7341666666666666
65,state_accuracy,cot_true,3,mod3,0.6624615384615384
65,final_answer_accuracy,cot_true,3,mod3,0.31666666666666665
65,transition_consistency,cot_true,3,mod3,0.7285641025641025
66,state_accuracy,cot_true,3,mod3,0.657070707070707
66,final_answer_accuracy,cot_true,3,mod3,0.36666666666666664
66,transition_consistency,cot_true,3,mod3,0.7216161616161616
67,state_accuracy,cot_true,3,mod3,0.65681592039801
67,final_answer_accuracy,cot_true,3,mod3,0.38
67,transition_consistency,cot_true,3,mod3,0.7124875621890547
68,state_accuracy,cot_true,3,mod3,0.6464215686274509
68,final_answer_accuracy,cot_true,3,mod3,0.32
68,transition_consistency,cot_true,3,mod3,0.7158823529411765
69,state_accuracy,cot_true,3,mod3,0.6389371980676328
69,final_answer_accuracy,cot_true,3,mod3,0.3333333333333333
69,transition_consistency,cot_true,3,mod3,0.7143961352657004
70,state_accuracy,cot_true,3,mod3,0.6412380952380953
70,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
70,transition_consistency,cot_true,3,mod3,0.7107619047619048
71,state_accuracy,cot_true,3,mod3,0.6355399061032864
71,final_answer_accuracy,cot_true,3,mod3,0.3566666666666667
71,transition_consistency,cot_true,3,mod3,0.7042723004694835
72,state_accuracy,cot_true,3,mod3,0.6323611111111112
72,final_answer_accuracy,cot_true,3,mod3,0.35
72,transition_consistency,cot_true,3,mod3,0.7040277777777778
73,state_accuracy,cot_true,3,mod3,0.6257990867579909
73,final_answer_accuracy,cot_true,3,mod3,0.3466666666666667
73,transition_consistency,cot_true,3,mod3,0.6981735159817352
74,state_accuracy,cot_true,3,mod3,0.6253603603603604
74,final_answer_accuracy,cot_true,3,mod3,0.3566666666666667
74,transition_consistency,cot_true,3,mod3,0.6889189189189189
75,state_accuracy,cot_true,3,mod3,0.6192888888888889
75,final_answer_accuracy,cot_true,3,mod3,0.2966666666666667
75,transition_consistency,cot_true,3,mod3,0.6879111111111111
76,state_accuracy,cot_true,3,mod3,0.6119298245614035
76,final_answer_accuracy,cot_true,3,mod3,0.31
76,transition_consistency,cot_true,3,mod3,0.6874122807017544
77,state_accuracy,cot_true,3,mod3,0.6105194805194806
77,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
77,transition_consistency,cot_true,3,mod3,0.6851082251082251
78,state_accuracy,cot_true,3,mod3,0.6064102564102564
78,final_answer_accuracy,cot_true,3,mod3,0.36333333333333334
78,transition_consistency,cot_true,3,mod3,0.678931623931624
79,state_accuracy,cot_true,3,mod3,0.6060337552742616
79,final_answer_accuracy,cot_true,3,mod3,0.33
79,transition_consistency,cot_true,3,mod3,0.6808438818565401
80,state_accuracy,cot_true,3,mod3,0.598375
80,final_answer_accuracy,cot_true,3,mod3,0.29
80,transition_consistency,cot_true,3,mod3,0.6763333333333333
81,state_accuracy,cot_true,3,mod3,0.5974897119341563
81,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
81,transition_consistency,cot_true,3,mod3,0.6707407407407407
82,state_accuracy,cot_true,3,mod3,0.5948780487804878
82,final_answer_accuracy,cot_true,3,mod3,0.32
82,transition_consistency,cot_true,3,mod3,0.6664227642276422
83,state_accuracy,cot_true,3,mod3,0.593574297188755
83,final_answer_accuracy,cot_true,3,mod3,0.31666666666666665
83,transition_consistency,cot_true,3,mod3,0.6642971887550201
84,state_accuracy,cot_true,3,mod3,0.5846825396825397
84,final_answer_accuracy,cot_true,3,mod3,0.31
84,transition_consistency,cot_true,3,mod3,0.6665873015873016
85,state_accuracy,cot_true,3,mod3,0.5878823529411765
85,final_answer_accuracy,cot_true,3,mod3,0.33
85,transition_consistency,cot_true,3,mod3,0.6627058823529411
86,state_accuracy,cot_true,3,mod3,0.5843023255813954
86,final_answer_accuracy,cot_true,3,mod3,0.33666666666666667
86,transition_consistency,cot_true,3,mod3,0.6574031007751938
87,state_accuracy,cot_true,3,mod3,0.5800766283524904
87,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
87,transition_consistency,cot_true,3,mod3,0.6557471264367816
88,state_accuracy,cot_true,3,mod3,0.5778787878787879
88,final_answer_accuracy,cot_true,3,mod3,0.31
88,transition_consistency,cot_true,3,mod3,0.6584848484848485
89,state_accuracy,cot_true,3,mod3,0.5714232209737827
89,final_answer_accuracy,cot_true,3,mod3,0.30333333333333334
89,transition_consistency,cot_true,3,mod3,0.6534831460674158
90,state_accuracy,cot_true,3,mod3,0.5725185185185185
90,final_answer_accuracy,cot_true,3,mod3,0.35333333333333333
90,transition_consistency,cot_true,3,mod3,0.6481481481481481
91,state_accuracy,cot_true,3,mod3,0.5699267399267399
91,final_answer_accuracy,cot_true,3,mod3,0.37333333333333335
91,transition_consistency,cot_true,3,mod3,0.650952380952381
92,state_accuracy,cot_true,3,mod3,0.5698550724637681
92,final_answer_accuracy,cot_true,3,mod3,0.30333333333333334
92,transition_consistency,cot_true,3,mod3,0.6427173913043478
93,state_accuracy,cot_true,3,mod3,0.5651971326164874
93,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
93,transition_consistency,cot_true,3,mod3,0.6405376344086021
94,state_accuracy,cot_true,3,mod3,0.5589716312056737
94,final_answer_accuracy,cot_true,3,mod3,0.36666666666666664
94,transition_consistency,cot_true,3,mod3,0.6351773049645391
95,state_accuracy,cot_true,3,mod3,0.5611228070175439
95,final_answer_accuracy,cot_true,3,mod3,0.36
95,transition_consistency,cot_true,3,mod3,0.6367017543859649
96,state_accuracy,cot_true,3,mod3,0.5585763888888889
96,final_answer_accuracy,cot_true,3,mod3,0.2966666666666667
96,transition_consistency,cot_true,3,mod3,0.6318055555555555
97,state_accuracy,cot_true,3,mod3,0.5572508591065292
97,final_answer_accuracy,cot_true,3,mod3,0.3466666666666667
97,transition_consistency,cot_true,3,mod3,0.632852233676976
98,state_accuracy,cot_true,3,mod3,0.5558163265306122
98,final_answer_accuracy,cot_true,3,mod3,0.31
98,transition_consistency,cot_true,3,mod3,0.6280272108843538
99,state_accuracy,cot_true,3,mod3,0.5483501683501684
99,final_answer_accuracy,cot_true,3,mod3,0.33666666666666667
99,transition_consistency,cot_true,3,mod3,0.6352861952861952
100,state_accuracy,cot_true,3,mod3,0.5472666666666667
100,final_answer_accuracy,cot_true,3,mod3,0.31666666666666665
100,transition_consistency,cot_true,3,mod3,0.6286333333333334
101,state_accuracy,cot_true,3,mod3,0.5440924092409241
101,final_answer_accuracy,cot_true,3,mod3,0.2733333333333333
101,transition_consistency,cot_true,3,mod3,0.6332013201320132
102,state_accuracy,cot_true,3,mod3,0.5465032679738562
102,final_answer_accuracy,cot_true,3,mod3,0.33666666666666667
102,transition_consistency,cot_true,3,mod3,0.622516339869281
103,state_accuracy,cot_true,3,mod3,0.5412297734627832
103,final_answer_accuracy,cot_true,3,mod3,0.38666666666666666
103,transition_consistency,cot_true,3,mod3,0.6231067961165049
104,state_accuracy,cot_true,3,mod3,0.5360576923076923
104,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
104,transition_consistency,cot_true,3,mod3,0.6281730769230769
105,state_accuracy,cot_true,3,mod3,0.5387301587301587
105,final_answer_accuracy,cot_true,3,mod3,0.33
105,transition_consistency,cot_true,3,mod3,0.6185079365079366
106,state_accuracy,cot_true,3,mod3,0.5388993710691824
106,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
106,transition_consistency,cot_true,3,mod3,0.6188364779874214
107,state_accuracy,cot_true,3,mod3,0.5342056074766355
107,final_answer_accuracy,cot_true,3,mod3,0.3233333333333333
107,transition_consistency,cot_true,3,mod3,0.6158878504672897
108,state_accuracy,cot_true,3,mod3,0.5291358024691358
108,final_answer_accuracy,cot_true,3,mod3,0.3466666666666667
108,transition_consistency,cot_true,3,mod3,0.6174074074074074
109,state_accuracy,cot_true,3,mod3,0.5280428134556575
109,final_answer_accuracy,cot_true,3,mod3,0.32
109,transition_consistency,cot_true,3,mod3,0.6188073394495412
110,state_accuracy,cot_true,3,mod3,0.528969696969697
110,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
110,transition_consistency,cot_true,3,mod3,0.6146969696969697
111,state_accuracy,cot_true,3,mod3,0.5287387387387388
111,final_answer_accuracy,cot_true,3,mod3,0.29333333333333333
111,transition_consistency,cot_true,3,mod3,0.617087087087087
112,state_accuracy,cot_true,3,mod3,0.5266666666666666
112,final_answer_accuracy,cot_true,3,mod3,0.37333333333333335
112,transition_consistency,cot_true,3,mod3,0.617172619047619
113,state_accuracy,cot_true,3,mod3,0.5234513274336283
113,final_answer_accuracy,cot_true,3,mod3,0.35333333333333333
113,transition_consistency,cot_true,3,mod3,0.6070796460176991
114,state_accuracy,cot_true,3,mod3,0.5207894736842106
114,final_answer_accuracy,cot_true,3,mod3,0.33666666666666667
114,transition_consistency,cot_true,3,mod3,0.6102046783625731
115,state_accuracy,cot_true,3,mod3,0.5193043478260869
115,final_answer_accuracy,cot_true,3,mod3,0.30333333333333334
115,transition_consistency,cot_true,3,mod3,0.6007826086956521
116,state_accuracy,cot_true,3,mod3,0.5179597701149425
116,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
116,transition_consistency,cot_true,3,mod3,0.606580459770115
117,state_accuracy,cot_true,3,mod3,0.5181766381766382
117,final_answer_accuracy,cot_true,3,mod3,0.38
117,transition_consistency,cot_true,3,mod3,0.6061823361823362
118,state_accuracy,cot_true,3,mod3,0.5148022598870057
118,final_answer_accuracy,cot_true,3,mod3,0.35
118,transition_consistency,cot_true,3,mod3,0.6028531073446328
119,state_accuracy,cot_true,3,mod3,0.5121288515406163
119,final_answer_accuracy,cot_true,3,mod3,0.32666666666666666
119,transition_consistency,cot_true,3,mod3,0.6019327731092436
120,state_accuracy,cot_true,3,mod3,0.51025
120,final_answer_accuracy,cot_true,3,mod3,0.32666666666666666
120,transition_consistency,cot_true,3,mod3,0.6045277777777778
121,state_accuracy,cot_true,3,mod3,0.508099173553719
121,final_answer_accuracy,cot_true,3,mod3,0.3433333333333333
121,transition_consistency,cot_true,3,mod3,0.6044628099173553
122,state_accuracy,cot_true,3,mod3,0.51
122,final_answer_accuracy,cot_true,3,mod3,0.32
